0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,1.000,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.933,0.500,1.000,0.125
0.125,0.914,0.500,1.000,0.125
0.125,0.912,0.500,1.000,0.125
0.125,0.604,0.500,1.000,0.125
0.125,0.604,0.500,1.000,0.125
0.125,0.604,0.500,1.000,0.125
0.125,0.604,0.500,1.000,0.125
0.125,0.539,0.500,1.000,0.125
0.125,0.357,0.500,1.000,0.125
0.125,0.236,0.500,1.000,0.125
0.125,0.156,0.500,1.000,0.125
0.125,0.156,0.500,1.000,0.125
0.125,0.156,0.500,1.000,0.125
0.125,0.140,0.500,1.000,0.125
0.125,0.139,0.500,1.000,0.125
0.125,0.139,0.500,1.000,0.125
0.125,0.139,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
0.125,0.127,0.500,1.000,0.125
